CustomerId,CreditScore,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited
15710424,435,4,1,1,1,0
15799422,535,8,1,1,1,0
15692750,629,7,3,1,0,1
15794549,722,2,2,1,1,0
15803764,561,7,2,1,0,0
15674840,645,5,2,0,1,0
15653762,501,9,1,0,0,0
15581229,502,1,1,0,1,0
15800228,652,4,2,1,1,0
15656333,574,3,1,1,0,0
15697497,518,9,2,1,1,0
15585362,749,6,1,1,0,1
15571928,679,4,3,1,0,1
15785519,565,6,1,1,0,0
15743007,643,4,1,1,0,1
15777211,515,7,1,1,1,0
15721935,521,7,2,1,1,0
15591711,739,0,1,1,0,0
15625021,585,2,2,1,1,0
15702968,733,3,1,1,1,0
15600462,542,8,1,0,1,0
15768104,788,8,1,0,0,0
15780140,435,2,2,1,1,0
15585255,577,9,1,1,0,0
15772781,703,3,3,1,1,1
15669987,728,8,2,1,0,1
15697000,728,5,1,1,1,0
15733119,718,8,2,1,0,0
15782390,621,6,1,1,0,0
15654700,523,2,1,1,0,1
15632210,657,2,1,1,0,0
15642041,727,1,2,1,0,1
15709737,643,7,2,0,1,0
15792388,645,7,1,1,1,0
15786014,568,5,2,1,0,0
15794580,599,4,1,0,0,1
15675964,672,9,1,1,1,1
15814275,685,6,1,1,1,0
15724848,516,1,1,1,0,1
15754713,685,10,1,1,1,0
15693814,806,7,2,1,0,0
15599660,604,6,2,1,1,0
15746490,648,6,1,1,1,0
15566091,545,4,1,1,0,0
15655961,756,1,1,1,0,0
15710404,569,10,1,1,1,0
15775625,596,6,1,1,0,0
15792328,475,6,1,1,1,1
15719856,646,3,1,1,1,0
15593773,784,3,2,0,0,0
15733114,552,9,2,1,0,0
15797748,729,5,2,0,1,0
15743411,609,1,1,1,0,1
15753337,555,5,3,1,0,1
15601026,572,1,1,1,1,0
15658485,785,9,1,1,1,0
15636731,714,1,2,1,1,0
15628303,738,3,1,1,1,0
15633461,639,5,1,1,1,0
15677135,520,8,2,1,1,0
15590876,764,7,1,0,0,0
15790782,661,6,1,0,0,0
15700476,564,9,2,1,1,0
15634141,708,8,2,1,0,0
15737795,512,1,1,0,1,1
15790299,592,9,3,1,1,0
15675316,619,3,2,0,1,0
15613630,775,8,1,1,1,1
15662100,850,5,1,0,1,0
15668032,577,4,1,1,1,0
15599289,724,10,1,1,0,0
15754084,710,1,1,1,1,0
15676521,696,8,2,0,0,0
15804586,376,6,1,1,0,1
15781465,675,8,1,1,0,0
15729362,745,8,1,1,0,0
15709295,697,5,2,1,1,0
15745324,599,4,1,1,0,1
15741336,715,5,1,1,1,1
15783659,659,4,1,1,1,0
15620981,684,3,1,0,0,1
15630328,635,8,2,1,1,0
15785899,789,8,1,1,0,0
15606149,571,9,1,0,1,0
15671139,694,0,1,1,1,0
15660429,665,2,2,0,1,1
15571002,706,4,1,0,0,0
15631681,807,0,2,0,1,0
15731522,771,8,2,1,1,0
15619529,531,8,1,0,0,0
15628034,629,6,1,1,1,0
15686164,850,1,1,1,1,0
15582797,685,4,1,1,0,0
15753831,642,7,1,1,1,0
15731815,529,4,3,1,0,1
15580956,683,4,1,1,1,1
15602084,663,5,1,1,1,0
15589805,563,6,1,1,1,0
15720893,637,9,2,0,0,0
15641009,544,3,1,0,0,0
15605926,649,9,2,0,1,0
15805955,638,10,1,1,1,0
15801488,723,3,2,1,1,0
15605918,635,5,2,0,0,0
15779711,750,7,2,0,1,0
15705620,730,5,2,1,0,0
15685357,750,8,1,0,1,0
15570060,586,8,1,1,0,1
15582616,520,4,2,1,0,0
15799515,652,8,1,1,0,0
15642937,550,7,2,1,0,0
15624729,594,0,1,0,0,0
15566156,749,0,2,0,0,0
15792360,668,7,2,1,1,0
15807008,614,6,1,0,0,1
15704770,773,1,2,0,1,0
15756475,551,9,2,1,1,0
15655339,566,1,1,1,0,0
15613749,569,0,1,1,0,1
15664521,659,7,2,1,1,0
15681206,722,3,1,1,0,1
15745527,655,5,2,1,0,0
15806926,615,2,2,1,1,0
15724563,752,3,2,0,1,0
15782899,661,7,1,0,0,0
15623521,838,9,2,1,0,0
15810218,610,9,3,0,1,0
15645621,811,3,2,0,1,0
15608114,587,7,1,0,1,0
15659557,811,4,2,1,1,0
15787772,759,1,1,0,0,0
15691111,648,8,2,1,0,0
15592089,788,10,2,1,1,0
15633897,725,1,2,1,1,0
15701301,646,3,2,0,0,1
15723685,601,7,2,1,0,0
15701602,521,5,3,0,0,1
15739189,561,6,2,1,0,0
15573086,564,7,1,1,1,0
15569050,444,6,1,1,0,1
15750765,650,0,1,1,1,0
15799811,724,10,1,1,0,1
15698442,719,3,1,1,1,0
15655274,548,4,2,0,1,0
15603594,635,4,2,1,1,0
15585961,496,3,2,0,1,0
15686936,676,5,1,1,1,1
15770424,541,7,2,1,0,0
15587451,778,7,1,1,0,0
15602010,850,5,1,1,0,1
15600583,633,1,1,1,0,0
15654673,625,6,1,1,0,1
15717164,485,6,2,1,1,0
15765014,547,1,2,0,1,0
15682639,642,3,2,1,1,0
15729279,718,4,1,1,0,0
15759805,582,4,2,1,0,0
15767864,628,6,2,0,0,0
15769948,737,0,1,0,1,0
15686345,828,9,2,1,1,0
15688071,609,10,1,1,1,0
15681174,730,1,1,0,0,0
15667521,631,3,2,0,0,0
15750243,830,4,2,0,1,0
15695475,645,1,2,0,1,0
15689176,663,3,2,0,1,0
15652955,678,0,1,1,0,0
15668958,521,2,1,1,0,0
15631054,625,1,2,1,1,0
15581479,523,1,1,1,1,0
15577478,714,3,1,1,1,0
15780870,580,3,1,1,1,0
15692317,722,5,2,1,0,0
15593969,630,7,1,1,0,1
15570417,579,1,2,1,0,0
15779059,670,4,2,1,1,0
15785980,588,6,2,1,0,0
15644200,807,1,1,1,0,1
15793949,726,4,1,1,0,1
15645103,812,5,1,1,0,0
15705860,631,3,1,1,0,1
15623828,682,4,1,0,1,0
15715003,625,2,1,1,1,0
15623471,607,3,1,1,0,0
15798348,600,6,1,1,1,0
15743016,602,7,1,1,0,0
15769499,545,3,2,1,1,0
15798521,675,3,2,1,0,0
15706534,581,1,1,0,0,1
15706186,640,8,2,0,0,0
15812197,850,7,1,0,0,0
15650933,490,8,1,1,0,0
15692991,710,4,2,1,1,0
15631189,613,9,1,1,0,1
15762198,812,5,1,1,1,0
15699598,723,4,2,1,1,0
15692744,512,4,2,0,0,1
15688963,731,10,1,1,1,1
15599131,650,4,2,1,0,0
15680303,594,6,1,1,0,1
15628674,844,7,1,1,0,1
15648075,686,5,1,1,0,1
15586970,695,8,1,1,1,0
15625698,624,6,2,0,1,0
15790497,503,6,2,0,0,0
15682618,535,7,2,1,1,0
15762937,743,6,2,1,1,0
15750929,702,8,2,1,0,0
15729832,658,3,1,1,0,0
15633650,677,8,2,1,1,0
15748856,664,10,1,1,1,0
15589195,766,7,1,0,1,0
15699911,461,8,1,1,0,0
15663438,688,0,1,1,0,1
15692583,678,5,2,1,0,0
15591257,796,8,2,1,0,0
15646513,803,5,1,1,0,1
15708063,712,2,3,0,0,1
15696098,498,10,2,1,0,0
15645517,850,2,2,1,1,0
15649744,628,3,2,1,1,0
15604304,539,4,1,1,1,0
15784092,732,7,1,1,1,0
15585198,715,4,1,0,1,1
15624347,651,4,2,1,1,0
15621687,813,0,2,1,0,0
15689081,692,4,1,1,0,1
15813168,756,3,3,1,1,1
15604295,543,6,2,1,0,0
15724127,790,4,2,0,0,0
15673055,494,7,2,1,1,0
15768201,850,2,1,1,1,0
15782219,703,9,2,1,0,0
15746410,432,7,2,1,0,0
15780144,512,2,2,1,0,0
15590476,589,7,2,1,0,0
15624293,514,3,1,1,0,0
15618182,678,2,2,0,0,0
15660316,420,1,1,0,0,1
15678886,679,7,2,1,0,0
15616330,595,4,2,1,0,0
15592229,713,0,1,1,1,1
15798424,833,1,1,1,1,1
15714750,690,3,2,0,0,0
15648800,731,8,1,1,0,1
15626147,608,8,1,0,0,1
15626608,479,5,1,0,1,0
15723250,519,8,2,1,1,0
15592583,731,1,3,0,0,1
15759381,617,7,1,1,1,0
15585241,756,2,2,1,0,0
15589358,848,4,2,1,0,0
15672704,809,4,2,1,0,0
15789955,698,1,2,0,0,1
15596800,779,1,1,1,1,1
15627305,606,7,1,1,0,1
15645316,612,1,1,1,1,0
15593973,663,8,1,1,0,0
15647301,549,3,2,1,1,0
15750258,675,2,1,1,0,0
15685309,669,7,1,1,1,1
15628205,571,1,1,0,1,0
15733974,500,9,1,1,0,0
15762110,628,0,2,1,1,0
15706899,559,4,2,1,1,0
15732660,769,2,1,1,1,0
15656121,733,6,2,0,0,0
15614220,750,5,2,0,1,0
15645269,583,4,2,1,0,0
15698510,468,9,2,1,0,0
15569247,727,1,1,0,1,0
15566251,618,5,1,1,0,1
15716134,617,5,2,1,1,0
15763625,793,9,2,1,0,0
15605965,630,9,2,1,1,0
15694821,765,4,1,0,1,1
15601688,546,8,1,1,0,0
15575581,614,3,2,1,0,0
15671209,593,5,3,1,0,0
15616529,613,3,1,1,1,0
15773906,655,4,2,0,0,0
15722993,700,6,1,0,0,0
15752463,826,4,1,0,1,0
15589754,652,2,1,0,1,0
15669899,755,7,1,0,0,1
15766887,538,2,2,1,1,0
15768006,729,3,1,1,0,0
15741295,615,3,2,1,1,0
15811327,700,1,1,0,1,0
15690007,434,9,2,1,0,1
15690664,729,10,2,1,0,0
15719348,513,8,1,1,0,1
15781802,755,6,1,1,0,1
15752731,615,9,1,1,0,0
15600997,747,5,2,0,1,0
15750776,850,0,1,1,1,0
15723907,712,5,2,0,0,0
15633419,622,1,2,1,0,0
15702430,548,10,1,1,1,0
15710456,607,2,2,1,0,0
15650351,653,8,1,1,1,0
15590820,699,6,1,0,0,0
15640454,693,0,1,0,0,1
15697789,647,3,2,1,1,0
15808182,478,3,2,1,0,0
15588670,705,5,1,1,0,1
15721292,719,5,2,1,0,0
15604217,726,9,2,0,0,0
15651369,626,1,2,1,0,0
15782454,552,4,1,1,1,1
15814032,807,1,2,0,0,0
15570326,621,6,2,1,1,0
15624428,651,7,1,1,1,0
15755638,673,5,1,1,1,1
15600992,652,1,2,1,1,0
15755649,584,7,1,1,0,0
15795228,756,3,1,1,1,0
15589257,670,3,2,1,1,0
15719302,765,9,1,1,1,1
15639882,528,2,2,1,0,0
15791279,701,5,1,1,1,1
15636935,797,1,2,1,1,0
15686909,639,3,1,0,1,0
15589572,785,4,2,1,0,1
15779947,363,6,3,1,0,1
15573769,764,7,2,1,0,0
15578866,676,2,1,1,1,0
15739131,718,4,1,1,0,0
15813444,590,6,2,1,0,0
15678058,584,9,1,1,0,0
15769169,645,7,1,0,1,0
15804602,772,6,2,0,0,0
15651052,399,2,1,1,0,1
15724334,529,5,1,1,0,0
15569451,463,2,1,1,1,0
15650098,630,7,2,1,1,0
15724307,780,10,1,0,1,0
15599268,584,5,2,1,0,0
15594864,752,4,1,1,1,0
15616451,697,6,1,1,1,0
15715667,850,7,2,0,0,0
15658969,711,7,3,1,0,1
15738174,452,5,2,0,1,0
15813590,610,6,2,1,0,1
15624229,694,4,2,1,1,0
15674148,579,6,1,1,0,1
15625080,745,8,1,1,0,1
15682528,572,5,1,0,1,0
15696900,505,3,2,1,1,0
15730038,706,5,1,0,0,1
15812272,693,5,2,1,1,1
15654654,725,7,2,1,1,0
15697625,791,2,2,1,0,0
15616280,536,1,1,1,0,0
15654229,699,1,2,0,1,0
15628298,500,8,1,1,0,0
15733387,707,6,1,1,1,0
15775572,531,6,2,1,0,0
15613844,557,7,2,1,0,0
15578515,659,3,2,1,0,0
15607598,575,6,2,1,1,0
15742480,775,2,2,0,1,0
15749482,772,4,1,1,0,0
15607537,587,9,1,1,0,1
15575410,667,4,2,1,0,0
15684865,771,7,1,1,1,0
15600700,523,6,1,1,1,0
15774155,662,0,1,1,1,0
15634267,717,5,2,1,0,0
15619626,746,3,2,0,1,0
15660422,569,7,2,1,0,0
15617934,579,9,1,1,1,0
15760774,519,1,2,1,1,0
15813132,696,4,1,1,1,0
15593331,693,6,1,0,1,0
15616709,587,0,2,0,0,0
15658052,626,10,1,1,0,1
15721189,666,7,2,1,1,0
15711288,512,6,2,1,0,0
15770030,689,3,2,1,1,0
15803681,803,4,2,1,1,0
15702789,548,5,1,1,1,0
15814930,588,10,1,1,0,1
15658306,693,4,1,1,1,0
15699523,499,4,2,1,0,0
15610383,628,1,4,1,0,1
15615032,624,3,2,1,1,0
15781989,733,9,1,1,0,0
15647402,628,3,2,1,1,0
15740494,633,3,2,1,0,0
15701265,559,1,2,0,1,0
15743532,704,5,1,1,0,1
15794870,744,6,2,1,0,0
15747591,665,1,1,0,1,0
15726557,638,7,1,0,0,0
15732199,837,9,1,0,1,0
15662291,534,8,3,1,0,1
15749050,548,3,1,1,0,0
15781586,837,2,1,1,1,0
15617078,658,6,1,1,0,0
15723339,554,4,2,1,1,0
15671322,724,7,1,1,0,0
15793854,723,2,1,1,1,0
15756539,585,7,2,0,0,0
15612064,474,5,2,1,0,1
15625916,562,6,1,1,0,0
15683195,719,9,1,1,1,0
15690182,635,5,1,1,0,1
15721719,743,7,2,1,1,0
15641690,681,7,2,0,1,0
15634896,521,6,2,0,1,0
15671590,741,4,2,1,1,0
15779182,790,8,1,0,0,1
15778287,622,8,2,1,1,0
15609510,669,7,1,0,1,0
15742229,583,7,1,0,1,0
15658532,520,5,1,1,1,0
15590993,579,5,2,0,0,0
15565701,698,9,1,0,0,0
15597239,548,7,1,1,0,0
15688880,672,10,1,1,0,1
15813917,653,9,1,1,0,0
15679611,734,2,1,0,0,0
15636589,794,7,2,1,1,0
15687752,641,2,2,0,1,0
15584363,824,0,1,1,1,0
15737748,534,3,1,0,0,0
15803365,653,2,1,0,1,0
15793247,498,5,2,1,1,0
15572360,683,10,1,0,0,0
15795166,618,8,2,1,1,0
15724620,538,1,1,1,0,0
15800856,643,3,1,1,1,0
15671097,428,2,2,1,0,0
15683930,593,9,2,1,0,1
15749004,718,0,2,1,0,0
15800434,811,10,1,0,0,1
15709117,823,3,1,1,1,1
15638806,645,2,2,0,0,0
15662294,710,10,2,1,1,0
15690079,591,8,2,0,0,0
15759317,748,2,1,1,1,0
15750497,850,7,1,1,1,0
15596181,542,8,1,1,1,1
15576602,809,3,2,1,1,0
15644833,675,2,1,1,0,1
15734634,607,5,1,0,0,0
15808689,850,4,2,1,1,0
15720702,789,3,1,1,0,1
15665077,598,5,3,1,1,1
15763612,756,2,2,0,1,0
15596493,687,7,2,1,1,0
15704483,724,6,2,0,0,0
15598846,700,2,1,1,0,0
15629244,635,7,2,0,0,1
15765537,687,2,1,1,1,0
15729975,613,8,1,0,1,0
15682773,781,3,2,1,0,0
15688007,703,3,1,1,1,0
15574331,593,3,1,0,1,1
15645572,743,6,1,1,0,1
15742854,640,8,2,1,0,0
15575417,849,7,2,1,1,0
15796721,778,3,2,1,1,0
15734942,539,8,1,1,0,0
15664772,489,1,2,1,1,0
15576683,568,9,1,1,0,1
15682563,618,5,1,1,0,0
15650889,710,10,2,1,0,0
15612108,625,5,1,1,1,0
15761132,682,7,1,1,1,0
15645511,727,2,1,1,1,1
15609824,794,7,3,1,0,1
15640268,652,4,1,1,1,0
15645778,670,3,1,1,0,0
15691104,460,6,2,1,0,1
15714567,568,6,2,0,0,0
15777826,643,5,1,1,1,0
15668445,521,2,2,1,1,0
15576162,615,7,1,1,1,0
15778135,575,3,1,1,0,0
15613141,717,3,1,1,1,0
15635435,648,9,1,0,0,1
15596552,535,5,1,1,1,1
15623644,626,7,2,1,0,0
15683403,611,7,1,0,1,1
15615029,734,6,1,1,1,0
15769005,709,4,2,1,1,0
15746326,591,3,2,0,1,0
15722364,664,9,2,1,1,0
15704954,431,0,1,1,1,0
15694409,647,3,2,0,1,0
15754068,578,4,2,1,1,0
15683841,555,10,2,1,1,0
15789095,775,4,2,0,1,0
15719958,850,3,2,1,1,0
15689514,625,8,1,1,0,1
15621353,645,7,2,1,0,0
15627232,608,7,1,1,1,1
15745843,689,4,2,1,1,0
15722902,652,8,1,1,1,1
15791767,769,7,2,1,0,0
15792722,611,8,1,1,0,0
15723006,489,8,2,0,1,0
15771942,528,9,1,1,0,1
15774738,632,3,1,1,0,0
15574004,429,6,2,1,1,0
15587233,457,8,3,1,1,1
15808228,768,6,1,1,1,0
15682834,715,4,2,1,1,0
15571752,668,10,1,1,1,0
15743067,625,3,1,1,0,0
15714466,846,5,3,1,0,1
15617982,661,3,2,1,0,0
15696637,571,10,1,0,1,0
15690647,582,8,1,1,0,1
15672756,716,8,1,0,1,0
15704586,758,7,2,0,1,0
15674526,725,4,1,1,1,0
15775295,630,0,1,0,1,1
15684196,627,2,1,1,0,1
15727281,653,9,2,1,0,0
15787835,775,4,2,1,1,1
15730540,794,8,2,1,0,0
15646276,831,2,1,1,0,0
15582180,561,9,1,1,1,0
15697095,705,7,2,1,0,0
15748797,636,0,1,1,0,1
15754796,487,4,2,1,1,1
15628947,693,3,2,0,0,1
15775546,517,5,2,1,0,0
15670481,684,9,2,0,1,0
15619029,620,2,2,1,0,0
15613282,757,8,1,1,0,0
15721487,739,6,1,1,1,0
15797276,662,4,1,1,0,1
15612494,359,6,1,1,0,1
15629617,572,2,1,0,1,0
15600821,721,2,1,1,1,0
15579062,707,9,2,0,0,0
15814268,444,5,1,1,0,0
15710164,523,7,2,0,0,1
15693904,685,4,2,0,1,0
15588986,673,4,1,1,1,0
15797733,503,10,2,0,0,0
15620507,485,5,1,1,1,0
15685150,799,7,2,1,1,0
15667651,585,8,2,1,0,0
15774166,607,2,2,0,1,0
15649280,521,9,1,1,0,0
15705657,535,2,1,1,1,0
15753969,724,5,1,0,1,0
15742378,520,5,1,1,0,0
15794874,696,9,1,0,1,0
15589221,657,1,2,1,1,0
15596671,603,8,1,0,0,1
15583668,726,2,1,0,1,0
15710206,591,4,1,1,0,0
15799966,792,9,1,0,0,1
15794560,550,5,1,1,1,0
15626485,601,8,1,1,1,0
15703143,820,3,1,0,1,0
15809772,667,2,1,1,0,0
15687959,573,4,1,1,1,0
15585282,755,1,2,0,1,0
15714993,552,9,1,1,0,0
15596021,598,8,2,1,0,0
15646615,576,1,2,0,1,0
15742632,670,9,1,0,1,0
15574068,504,9,1,0,0,1
15806967,778,7,1,1,1,0
15796334,558,10,1,1,0,1
15688713,627,6,1,1,1,0
15796179,683,8,1,1,0,0
15598751,556,6,3,0,0,1
15703019,583,10,2,0,1,0
15646302,705,7,1,1,0,0
15680855,637,2,1,0,1,0
15697311,697,5,1,1,1,1
15585367,555,4,1,1,0,1
15726556,594,6,2,0,0,0
15676242,632,3,1,1,0,1
15684198,551,10,2,1,1,0
15774882,687,3,1,1,1,1
15714227,672,7,1,1,1,0
15608653,521,7,1,1,1,1
15784280,686,2,2,0,1,0
15789546,639,8,2,1,0,0
15590320,850,4,2,0,1,0
15678385,465,2,2,1,1,0
15571778,817,10,1,1,0,1
15657085,578,10,1,1,1,0
15640627,611,4,2,1,0,0
15566211,616,1,1,1,0,1
15669293,517,5,1,0,1,0
15595067,637,6,2,1,1,0
15753566,806,3,1,1,0,0
15650391,633,7,1,1,0,0
15681843,624,0,2,1,0,0
15814846,691,3,1,1,0,1
15670374,819,1,4,0,0,1
15762332,568,1,2,1,1,0
15700223,806,4,1,1,1,0
15729956,726,1,1,1,1,0
15594862,552,8,2,0,0,0
15598782,755,6,2,0,1,0
15745080,634,8,1,1,0,0
15703399,756,5,2,0,1,0
15732175,776,2,1,0,1,0
15630725,649,5,1,1,0,1
15640260,595,8,2,1,1,0
15716822,646,5,1,1,1,0
15583748,592,8,2,1,0,0
15605968,574,8,1,1,1,0
15790683,850,1,2,0,1,0
15607713,850,1,2,1,1,0
15700212,475,10,2,0,0,1
15626710,642,4,1,1,1,0
15716491,710,4,1,0,1,1
15625824,596,6,4,1,0,1
15617705,609,8,1,0,1,0
15761976,797,8,2,1,0,0
15634891,504,7,1,1,0,1
15744517,735,9,1,0,0,1
15686963,680,3,1,1,0,0
15808189,449,6,2,0,1,0
15580845,685,7,1,0,1,0
15799156,569,8,2,0,0,0
15694296,631,9,2,1,0,0
15677049,595,7,2,0,1,0
15583595,461,8,1,1,1,0
15590146,630,1,1,0,1,1
15801548,661,7,2,1,1,0
15660833,796,5,2,0,0,0
15762277,710,5,1,0,0,1
15791302,741,8,2,1,0,0
15798975,606,4,1,0,0,1
15599956,747,10,2,0,0,0
15577274,549,3,1,1,0,0
15701200,576,6,2,1,1,0
15638149,528,6,1,1,0,0
15786199,535,2,1,1,1,0
15701765,575,0,2,0,0,0
15586974,656,10,2,1,1,0
15729040,440,2,2,1,0,0
15788676,539,8,2,1,1,0
15602497,850,6,1,0,1,0
15701333,646,7,1,0,0,0
15812071,744,6,2,0,1,0
15634375,710,8,2,0,0,0
15738267,544,3,1,1,1,1
15786800,723,5,1,0,1,1
15591130,507,6,2,0,1,0
15720662,787,1,1,1,1,0
15751531,598,8,2,1,1,0
15653595,796,6,2,0,1,0
15568360,569,4,1,1,1,0
15781210,711,8,2,0,0,0
15668058,661,8,1,1,0,0
15597131,415,5,1,1,1,0
15697283,578,8,2,1,0,0
15640953,611,2,2,1,1,0
15715031,600,6,2,0,1,0
15589660,661,1,1,0,1,0
15769818,850,3,1,0,1,0
15782736,573,4,1,0,1,1
15614818,764,9,1,0,1,0
15794014,838,8,2,1,0,0
15732448,821,8,1,1,1,0
15723411,607,4,1,1,1,0
15797686,558,8,1,1,1,0
15605950,530,1,2,1,1,0
15812497,654,5,1,1,0,0
15690678,530,4,1,1,1,0
15747677,656,6,1,1,1,0
15618926,520,7,2,1,1,0
15673908,602,6,1,1,1,0
15727944,701,1,1,1,1,0
15807294,653,2,2,1,1,0
15618581,668,8,2,1,1,0
15584364,652,4,1,1,0,1
15599552,639,2,2,1,1,0
15749177,730,7,2,0,1,0
15718779,780,1,1,1,1,0
15568106,592,8,2,0,1,0
15779481,628,4,2,1,1,0
15709994,658,7,1,0,1,1
15772777,850,10,2,1,1,0
15706815,515,2,1,1,1,1
15618018,571,1,2,0,1,0
15671032,760,0,2,1,1,0
15634281,720,10,1,0,0,0
15766374,632,4,2,1,1,0
15600991,694,6,2,1,1,1
15777576,559,5,1,0,1,0
15742613,773,8,2,1,0,0
15649523,581,1,2,1,0,0
15651063,524,9,2,1,0,0
15683124,713,6,1,0,0,1
15618314,676,8,1,1,1,0
15670823,651,1,1,1,0,1
15607133,717,1,2,1,1,1
15615012,594,5,1,1,0,0
15725141,716,3,1,1,0,1
15623560,668,6,1,1,1,0
15693018,678,10,1,1,1,0
15636756,545,2,2,1,0,0
15647474,613,9,2,1,1,0
15576714,687,8,2,1,1,0
15585047,715,7,1,0,0,0
15743976,618,8,1,1,1,0
15793881,721,6,1,0,1,0
15576517,445,7,2,1,1,0
15631072,690,1,2,0,1,0
15730394,709,8,2,0,0,1
15631460,671,3,2,1,1,0
15692002,538,6,1,1,1,0
15595282,735,4,2,1,0,0
15789548,592,7,2,1,1,0
15758035,747,7,1,0,1,0
15617518,675,7,1,1,1,0
15651802,632,5,2,1,0,0
15631813,621,6,2,1,1,0
15729668,521,3,1,1,0,0
15741728,591,7,1,1,1,0
15576676,706,6,2,1,1,0
15711378,677,4,2,1,0,0
15765520,769,7,1,1,0,0
15656726,771,5,1,1,1,0
15647842,601,8,1,1,0,1
15719309,670,1,2,0,1,0
15748718,517,2,1,1,0,0
15594404,834,8,2,1,0,0
15751158,571,4,3,1,0,1
15593470,576,8,1,1,1,0
15695129,718,1,1,0,1,0
15640865,636,9,2,1,1,0
15714080,566,2,2,1,0,0
15648721,711,4,2,1,1,0
15801466,574,2,2,1,0,0
15750248,619,8,1,1,0,0
15758726,588,0,2,1,1,0
15781553,760,9,1,1,0,1
15649121,665,3,1,1,0,1
15674811,739,3,2,1,1,0
15646037,641,9,3,1,1,0
15722578,685,6,1,1,1,0
15665695,594,4,2,1,1,0
15801062,557,4,2,0,1,0
15662955,697,8,2,1,0,0
15770309,656,10,1,0,1,0
15657386,712,1,2,0,1,0
15777797,689,5,1,1,1,1
15783955,697,4,2,1,0,0
15804516,589,2,1,1,0,0
15681758,525,10,2,1,0,0
15630321,680,3,2,1,0,0
15588248,617,0,2,1,1,1
15591932,680,5,1,1,0,0
15810347,662,9,2,0,1,0
15595303,736,5,1,1,1,1
15634950,657,8,1,1,1,1
15685372,350,1,1,1,1,1
15745827,617,3,1,1,0,0
15755868,562,7,1,0,0,0
15735222,705,5,2,1,1,0
15604804,516,7,1,1,1,0
15718944,573,6,2,1,0,0
15678626,538,0,2,0,0,0
15571550,699,9,1,1,0,0
15723053,504,8,2,0,1,0
15661528,583,5,1,1,0,0
15754177,712,2,2,0,0,0
15683544,626,3,1,1,1,0
15708048,631,4,1,1,0,0
15701109,663,7,1,1,1,0
15600110,506,3,1,1,0,0
15651533,570,5,1,1,0,1
15777904,703,7,2,1,1,0
15655574,698,8,1,1,0,0
15569423,731,4,2,1,0,0
15718106,625,6,2,0,0,0
15585067,634,9,1,1,1,1
15675501,616,5,1,1,1,0
15633233,500,1,1,1,0,1
15667134,446,8,2,0,0,0
15659105,669,9,1,1,0,0
15575409,581,6,1,1,0,0
15752342,704,6,3,1,0,1
15654851,748,2,1,0,1,0
15741429,680,9,2,1,1,0
15682356,655,7,2,1,0,0
15806447,690,0,2,1,1,0
15800229,695,7,1,0,1,0
15663441,700,4,1,1,0,1
15791991,773,4,1,0,1,0
15775082,749,1,2,0,1,0
15579706,611,5,1,1,0,1
15718247,606,8,2,1,1,0
15755722,554,10,1,0,0,0
15582259,567,7,2,1,1,0
15716994,559,3,1,1,0,1
15586880,594,2,2,1,1,0
15713854,513,6,2,1,0,0
15780835,652,1,1,1,1,0
15675896,680,7,1,1,1,1
15658459,784,10,2,1,0,0
15658057,812,8,3,1,0,1
15801767,784,8,2,1,0,0
15569178,570,4,1,1,0,0
15731478,712,1,1,0,0,0
15811236,705,6,1,1,1,0
15746749,681,3,2,1,1,0
15662758,620,0,1,1,0,0
15709387,711,5,1,1,1,0
15572093,613,7,1,1,0,0
15713826,613,0,1,0,0,1
15570205,682,5,2,1,1,0
15589348,850,4,1,1,1,0
15804610,601,1,2,0,1,0
15700854,595,8,1,1,0,1
15758836,675,3,2,0,1,0
15772933,591,8,1,1,1,0
15809006,602,7,2,0,0,0
15689612,554,8,1,0,1,0
15744614,541,9,1,1,1,0
15704250,506,7,2,0,0,0
15700255,814,8,2,0,0,0
15669410,683,8,2,0,0,0
15807595,485,7,2,1,0,0
15664523,696,8,2,1,0,0
15642833,608,8,2,1,0,0
15605279,792,9,4,1,1,1
15713644,686,5,2,1,0,0
15750466,790,1,1,1,0,0
15739054,654,4,1,0,1,0
15612771,452,4,1,1,1,0
15788483,719,0,1,1,0,0
15732832,707,5,2,1,0,0
15772892,699,2,1,0,0,0
15713843,850,2,2,0,1,0
15567993,828,8,1,1,0,0
15617603,850,5,2,1,1,0
15744983,712,1,1,1,1,0
15630419,634,9,1,1,0,0
15738828,730,6,1,0,0,0
15778025,685,9,2,0,1,0
15799479,809,9,1,1,1,0
15684269,707,3,1,1,0,1
15762745,648,8,1,1,0,0
15746970,760,1,2,1,1,0
15725024,805,3,2,0,1,0
15592116,585,7,2,1,0,0
15624391,595,5,1,1,1,0
15567422,630,6,2,1,0,0
15612627,627,5,2,1,0,0
15574879,631,2,2,0,1,0
15745107,776,5,1,0,1,0
15734491,676,4,2,1,1,0
15675320,758,5,2,0,0,0
15643824,637,0,2,0,1,0
15643438,850,7,2,1,0,0
15721730,601,4,2,1,0,0
15680727,735,5,1,1,0,0
15752508,614,7,2,1,1,0
15808846,672,3,2,1,1,0
15727251,642,8,1,0,0,0
15663489,633,0,1,1,0,0
15683677,769,9,1,1,1,0
15596414,796,8,1,1,0,0
15730639,715,7,2,1,0,0
15672132,695,7,1,0,0,0
